municipality,office_id,seat,person_name,current_status,source_url,retrieved_on,notes
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,228,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,229,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,230,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,231,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,232,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,233,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,234,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,235,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,236,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,237,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,238,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,239,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shrewsbury,shrewsbury-ma/representative-town-meeting-member,240,,unresolved-current-holder,https://shrewsburyma.gov/1079/Annual-Town-Election-May-5-2026,2026-08-25,Representative Town Meeting has 240 direct-voter seats; this overlay preserves structure but does not fabricate a current 240-person roster.
Shutesbury,shutesbury-ma/board-of-health-member,1,Claire R. Pless,verified-current,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/board-of-health-member,2,Garrett W. Simonsen,verified-current,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/board-of-health-member,3,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/board-of-health-member,4,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/board-of-health-member,5,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/cemetery-commissioner,1,Walter Tibbetts,verified-current,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/cemetery-commissioner,2,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/cemetery-commissioner,3,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/constable,1,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/library-trustee,1,Kate Cell,verified-current,https://www.shutesbury.org/library-trustees,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/library-trustee,2,Bradley Foster,verified-current,https://www.shutesbury.org/library-trustees,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/library-trustee,3,Anne Hartwell Graham,verified-current,https://www.shutesbury.org/library-trustees,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/library-trustee,4,Elizabeth India Murphy,verified-current,https://www.shutesbury.org/library-trustees,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/library-trustee,5,Pam Ososky,verified-current,https://www.shutesbury.org/library-trustees,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/library-trustee,6,Michele Regan-Ladd,verified-current,https://www.shutesbury.org/library-trustees,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/moderator,1,Nettie Harrington-Pangallo,verified-current,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/municipal-light-plant-board-member,1,Andrew James Reagan,verified-current,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/municipal-light-plant-board-member,2,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/municipal-light-plant-board-member,3,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/planning-board-member,1,Steven Bressler,verified-current,https://www.shutesbury.org/planning-board,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/planning-board-member,2,Michael DeChiara,verified-current,https://www.shutesbury.org/planning-board,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/planning-board-member,3,Thomas Siefert,verified-current,https://www.shutesbury.org/planning-board,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/planning-board-member,4,,unresolved-current-holder,https://www.shutesbury.org/planning-board,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/planning-board-member,5,,unresolved-current-holder,https://www.shutesbury.org/planning-board,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/planning-board-member,6,,unresolved-current-holder,https://www.shutesbury.org/planning-board,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/planning-board-member,7,,unresolved-current-holder,https://www.shutesbury.org/planning-board,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/school-committee-member,1,Anna Cederberg Heard,verified-current,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/school-committee-member,2,Megan Lennon,verified-current,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/school-committee-member,3,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/school-committee-member,4,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/school-committee-member,5,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/select-board-member,1,James P. Walton Jr.,verified-current,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/select-board-member,2,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Shutesbury,shutesbury-ma/select-board-member,3,,unresolved-current-holder,https://shutesbury.org/sites/default/files/260509%20Final%20Election%20Results.pdf,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/select-board-member,1,Joseph Bednarik,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/select-board-member,2,Todd Costa,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/select-board-member,3,Allen Smith,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/moderator,1,Kyle Neves,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/town-clerk,1,Caitlin Hadala,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/board-of-assessors-member,1,Marc Dionne,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/board-of-assessors-member,2,Michael Correia,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/board-of-assessors-member,3,Donald Setters,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/school-committee-member,1,Victor Machado,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/school-committee-member,2,Jennifer Ashley,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/school-committee-member,3,Carlton Medeiros,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/school-committee-member,4,Christine Courville,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/school-committee-member,5,John Ventura,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/somerset-berkley-regional-school-committee-member,1,Robert Gaw,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/somerset-berkley-regional-school-committee-member,2,Michael Pasternak,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/somerset-berkley-regional-school-committee-member,3,Kimberly Ferreira,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/somerset-berkley-regional-school-committee-member,4,Jenifer Andrews,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/diman-regional-vocational-technical-school-committee-member,1,Donald M. DiBiasio,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/water-and-sewer-commissioner,1,Steven Cadorette,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/water-and-sewer-commissioner,2,Robert Lima,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/water-and-sewer-commissioner,3,Joseph Bednarik,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/library-trustee,1,Elizabeth Ponte,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/library-trustee,2,Gayle Bradbury,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/library-trustee,3,Bridget Marcot,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/library-trustee,4,Jill Dyl,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/library-trustee,5,Norbert Dionne,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/library-trustee,6,John Foley,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/playground-and-recreation-commissioner,1,Maryellen Aspden,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/playground-and-recreation-commissioner,2,Jennifer Gaw,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/playground-and-recreation-commissioner,3,Andrew Crisafulli,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/playground-and-recreation-commissioner,4,Jeffrey Kardel,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/playground-and-recreation-commissioner,5,Joshua Darlington,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/planning-board-member,1,Gary Simons,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/planning-board-member,2,Timothy Turner,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/planning-board-member,3,William Raposa,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/planning-board-member,4,Nicole McDonald,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/planning-board-member,5,Lloyd Mendes,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/housing-authority-member,1,Christopher Migneault,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/housing-authority-member,2,Matthew Aspden,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
Somerset,somerset-ma/housing-authority-member,3,Robert Taylor,verified-current,https://www.townofsomerset.org/314/Elected-Officials,2026-08-25,Current official municipal roster/election evidence supports holder; unresolved markers are intentional.
