tasb_key,tea_cdn,tea_district_name,tasb_url,policy_name,update_name,date_issued,local_text,heuristic_structure,fetch_status
1126,223901,BROWNFIELD ISD,https://pol.tasb.org/PolicyOnline?key=1126,BBB(LOCAL)-X,LDU 2025.02,12/19/2025,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2026, 2029, 2032, and in three-year intervals thereafter. The election of two Board members shall be held in 2027, 2030, 2033, and in three-year intervals thereafter. The election of three Board members shall be held in 2028, 2031, 2034, and in three-year intervals thereafter. Method of Voting Cumulative Voting The District shall use cumulative voting, under which a voter is entitled to cast a number of votes equal to the number of seats in the election for one or more candidates in any combination. The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large_cumulative,ok
1127,223902,MEADOW ISD,https://pol.tasb.org/PolicyOnline?key=1127,BBB(LOCAL)-X,UPDATE 120,1/12/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. The election of three Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1129,223904,WELLMAN-UNION CISD,https://pol.tasb.org/PolicyOnline?key=1129,BBB(LOCAL)-X,UPDATE 120,12/21/2022,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of three Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1130,224901,THROCKMORTON COLLEGIATE ISD,https://pol.tasb.org/PolicyOnline?key=1130,BBB(LOCAL)-X,UPDATE 110,2/20/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Places 5, 6, and 7 The election for places 5, 6, and 7 shall be held in 2018, 2021, 2024, and in three-year intervals thereafter. Places 1 and 2 The election for places 1 and 2 shall be held in 2019, 2022, 2025, and in three-year intervals thereafter. Places 3 and 4 The election for places 3 and 4 shall be held in 2020, 2023, 2026, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
1131,224902,WOODSON ISD,https://pol.tasb.org/PolicyOnline?key=1131,BBB(LOCAL)-X,UPDATE 120,1/12/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of three Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1133,225902,MOUNT PLEASANT ISD,https://pol.tasb.org/PolicyOnline?key=1133,BBB(LOCAL)-X,UPDATE 110,2/12/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Places 5, 6, and 7 The election for places 5, 6, and 7 shall be held in 2018, 2021, 2024, and in three-year intervals thereafter. Places 1 and 2 The election for places 1 and 2 shall be held in 2019, 2022, 2025, and in three-year intervals thereafter. Places 3 and 4 The election for places 3 and 4 shall be held in 2020, 2023, 2026, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
1135,225906,CHAPEL HILL ISD,https://pol.tasb.org/PolicyOnline?key=1135,BBB(LOCAL)-X,UPDATE 120,1/6/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: The election of four Board members shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. The election of three Board members shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Method of Voting Cumulative Voting The District shall use cumulative voting, under which a voter is entitled to cast a number of votes equal to the number of seats in the election for one or more candidates in any combination. The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large_cumulative,ok
1136,225907,HARTS BLUFF ISD,https://pol.tasb.org/PolicyOnline?key=1136,BBB(LOCAL)-X,LDU 2024.03,1/29/2025,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of three Board members shall be held in 2027, 2030, 2033, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2026, 2029, 2032, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1138,226901,CHRISTOVAL ISD,https://pol.tasb.org/PolicyOnline?key=1138,BBB(LOCAL)-X,LDU 2026.01,1/9/2026,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2026, 2029, 2032, and in three-year intervals thereafter. The election of two Board members shall be held in 2027, 2030, 2033, and in three-year intervals thereafter. The election of three Board members shall be held in 2028, 2031, 2034, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1139,226903,SAN ANGELO ISD,https://pol.tasb.org/PolicyOnline?key=1139,BBB(LOCAL)-X,UPDATE 120,1/6/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be a combination of at large and by single-member districts. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule At Large One Board member shall be elected at large for a four-year term, with elections conducted biennially, as follows: The election of one Board member shall be held in 2023, 2027, 2031, and in four-year intervals thereafter. Single-Member Districts Six Board members shall be elected by single-member districts for four-year terms, with elections conducted biennially, as follows: Districts 5 and 6 The election for single-member district numbers 5 and 6 shall be held in 2023, 2027, 2031, and in four-year intervals thereafter. Districts 1, 2, 3, and 4 The election for single-member district numbers 1, 2, 3, and 4 shall be held in 2025, 2029, 2033, and in four-year intervals thereafter. Method of Voting At Large Plurality The at-large candidate receiving the highest number of votes for the seat with the expiring term shall be elected. Single-Member Districts Plurality To be elected, a single-member district candidate must receive more votes than any other candidate for the single-member district.",hybrid_smd_and_at_large,ok
1140,226905,WATER VALLEY ISD,https://pol.tasb.org/PolicyOnline?key=1140,BBB(LOCAL)-X,UPDATE 120,12/13/2022,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: The election of three Board members shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. The election of four Board members shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1141,226906,WALL ISD,https://pol.tasb.org/PolicyOnline?key=1141,BBB(LOCAL)-X,UPDATE 120,1/11/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of three Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1142,226907,GRAPE CREEK ISD,https://pol.tasb.org/PolicyOnline?key=1142,BBB(LOCAL)-X,UPDATE 120,1/10/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: The election of three Board members shall be held in 2023, 2027, 2031, and in four-year intervals thereafter. The election of four Board members shall be held in 2025, 2029, 2033, and in four-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1143,226908,VERIBEST ISD,https://pol.tasb.org/PolicyOnline?key=1143,BBB(LOCAL)-X,UPDATE 120,1/11/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. The election of three Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1146,227901,AUSTIN ISD,https://pol.tasb.org/PolicyOnline?key=1146,BBB(LOCAL)-X,LDU 2018.14,10/10/2018,"Membership The Board shall consist of nine members. Method of Election Election of Board members shall be a combination of at large and by single-member districts. Election Date General election of board members shall be on the November uniform election date. Terms and Election Schedule At Large Two Board members shall be elected at large for four-year terms, with elections conducted biennially, as follows: The election of one Board member shall be held in 2018, 2022, 2026, and in four-year intervals thereafter. The election of one Board member shall be held in 2020, 2024, 2028, and in four-year intervals thereafter. Single-Member Districts Seven Board members shall be elected by single-member districts for four-year terms, with elections conducted biennially, as follows: Districts 1, 4, 6, and 7 The election for single-member district numbers 1, 4, 6, and 7 shall be held in 2018, 2022, 2026, and in four-year intervals thereafter. Districts 2, 3,and 5 The election for single-member district numbers 2, 3, and 5 shall be held in 2020, 2024, 2028, and in four-year intervals thereafter. Method of Voting Majority Vote For the at-large position, to be elected a candidate must receive a majority of the votes cast. For the single-member district, a candidate must receive a majority of the votes cast. If a candidate does not receive a majority of the votes cast in the general election, then a runoff election shall be held in accordance with state law.",hybrid_smd_and_at_large,ok
1147,227904,PFLUGERVILLE ISD,https://pol.tasb.org/PolicyOnline?key=1147,BBB(LOCAL)-X,LDU 2025.03,12/19/2025,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Places 1 and 2 The election for places 1 and 2 shall be held in 2027, 2030, 2033, and in three-year intervals thereafter. Places 3, 4, and 5 The election for places 3, 4, and 5 shall be held in 2028, 2031, 2034, and in three-year intervals thereafter. Places 6 and 7 The election for places 6 and 7 shall be held in 2026, 2029, 2032, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
1150,227907,MANOR ISD,https://pol.tasb.org/PolicyOnline?key=1150,BBB(LOCAL)-X,LDU 2025.04,2/5/2026,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Places 1, 2, 3,and 4 The election for places 1, 2, 3, and 4 shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. Places 5, 6, and 7 The election for places 5, 6, and 7 shall be held in 2028, 2032, 2036, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
1151,227909,EANES ISD,https://pol.tasb.org/PolicyOnline?key=1151,BBB(LOCAL)-X,UPDATE 120,1/13/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of three Board members (Places 1, 2, and 3) shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. The election of two Board members (Places 4 and 5) shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of two Board members (Places 6 and 7) shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1152,227910,DEL VALLE ISD,https://pol.tasb.org/PolicyOnline?key=1152,BBB(LOCAL)-X,LDU 2019.02,4/9/2019,"Court Order The District shall conduct its Board member elections in accordance with the First Amended Partial Consent Decree in No. 475-874-A, 261st Judicial District, Travis County, Texas, as long as such court order or other binding legal determination is in effect. A copy of the court order or other binding legal determination may be obtained from the Superintendent's office. Membership The Board shall consist of nine members. Method of Election Election of Board members shall be by single-member districts. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Districts 1, 2, 4, and 6 The election for single-member districts 1, 2, 4, and 6 shall be held in 2020, 2024, 2028, and in four-year intervals thereafter. Districts 3, 5, 7, 8, and 9 The election for single-member districts 3, 5, 7, 8, and 9 shall be held in 2022, 2026, 2030, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the single-member district.",single_member_district,ok
1153,227912,LAGO VISTA ISD,https://pol.tasb.org/PolicyOnline?key=1153,BBB(LOCAL)-X,UPDATE 110,2/14/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Places 6 and 7 The election for places 6 and 7 shall be held in 2018, 2021, 2024, and in three-year intervals thereafter. Places 1, 2, and 3 The election for places 1, 2, and 3 shall be held in 2019, 2022, 2025, and in three-year intervals thereafter. Places 4 and 5 The election for places 4 and 5 shall be held in 2020, 2023, 2026, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
1154,227913,LAKE TRAVIS ISD,https://pol.tasb.org/PolicyOnline?key=1154,BBB(LOCAL)-X,UPDATE 110,1/25/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Places 1 and 2 The election for places 1 and 2 shall be held in 2018, 2021, 2024, and in three-year intervals thereafter. Places 3, 4, and 5 The election for places 3, 4, and 5 shall be held in 2019, 2022, 2025, and in three-year intervals thereafter. Places 6 and 7 The election for places 6 and 7 shall be held in 2020, 2023, 2026, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
1156,228901,GROVETON ISD,https://pol.tasb.org/PolicyOnline?key=1156,BBB(LOCAL)-X,UPDATE 120,1/12/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of three Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1157,228903,TRINITY ISD,https://pol.tasb.org/PolicyOnline?key=1157,BBB(LOCAL)-X,UPDATE 120,1/9/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of three Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1158,228904,CENTERVILLE ISD,https://pol.tasb.org/PolicyOnline?key=1158,BBB(LOCAL)-X,UPDATE 120,1/1/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: The election of three Board members shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. The election of four Board members shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1159,228905,APPLE SPRINGS ISD,https://pol.tasb.org/PolicyOnline?key=1159,BBB(LOCAL)-X,UPDATE 120,12/12/2022,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: The election of three Board members shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. The election of four Board members shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1160,229901,COLMESNEIL ISD,https://pol.tasb.org/PolicyOnline?key=1160,BBB(LOCAL)-X,LDU 2025.02,8/18/2025,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2027, 2030, 2033, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of three Board members shall be held in 2026, 2029, 2032, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1161,229903,WOODVILLE ISD,https://pol.tasb.org/PolicyOnline?key=1161,BBB(LOCAL)-X,LDU 2023.01,8/21/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: Places 1 and 2 The election for places 1 and 2 shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Places 3, 4, and 5 The election for places 3, 4, and 5 shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. Places 6 and 7 The election for places 6 and 7 shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
1162,229904,WARREN ISD,https://pol.tasb.org/PolicyOnline?key=1162,BBB(LOCAL)-X,UPDATE 110,2/22/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Positions 1, 2, and 3 Ahead of the 2018 election year, positions 1, 2, and 3 shall draw lots to determine the one term that shall extend until 2020. Two positions (out of positions 1, 2, and 3) shall be up for election in 2018 and in four-year intervals thereafter. One position (out of positions 1, 2, and 3) shall extend to the 2020 election and then shall return to four-year terms and be elected in four-year intervals thereafter. The election year in 2020 shall return the members to the biennial election ratio required by law. Positions 6 and 7 The election for positions 6 and 7 shall be held in 2018, 2022, 2026, and in four-year intervals thereafter. Positions 4 and 5 The election for positions 4 and 5 shall be held in 2020, 2024, 2028, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
1163,229905,SPURGER ISD,https://pol.tasb.org/PolicyOnline?key=1163,BBB(LOCAL)-X,UPDATE 110,2/13/2018,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Positions 1, 6, and 7 The election for positions 1, 6, and 7 shall be held in 2018, 2022, 2026, and in four-year intervals thereafter. Positions 2, 3, 4, and 5 The election for positions 2, 3, 4, and 5 shall be held in 2020, 2024, 2028, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
1164,229906,CHESTER ISD,https://pol.tasb.org/PolicyOnline?key=1164,BBB(LOCAL)-X,UPDATE 120,12/12/2022,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: The election of three Board members shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. The election of four Board members shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1165,230901,BIG SANDY ISD,https://pol.tasb.org/PolicyOnline?key=1165,BBB(LOCAL)-X,UPDATE 120,1/1/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of three Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1166,230902,GILMER ISD,https://pol.tasb.org/PolicyOnline?key=1166,BBB(LOCAL)-X,LDU 2025.03,12/10/2025,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of three Board members shall be held in 2026, 2029, 2032, and in three-year intervals thereafter. The election of two Board members shall be held in 2027, 2030, 2033, and in three-year intervals thereafter. The election of two Board members shall be held in 2028, 2031, 2034, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1167,230903,ORE CITY ISD,https://pol.tasb.org/PolicyOnline?key=1167,BBB(LOCAL)-X,UPDATE 120,12/19/2022,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of two Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of three Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1168,230904,UNION HILL ISD,https://pol.tasb.org/PolicyOnline?key=1168,BBB(LOCAL)-X,UPDATE 120,12/20/2022,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: The election of four Board members shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. The election of three Board members shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1169,230905,HARMONY ISD,https://pol.tasb.org/PolicyOnline?key=1169,BBB(LOCAL)-X,UPDATE 120,1/1/2023,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: The election of three Board members shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. The election of four Board members shall be held in 2024, 2028, 2032, and in four-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
1170,230906,NEW DIANA ISD,https://pol.tasb.org/PolicyOnline?key=1170,BBB(LOCAL)-X,LDU 2025.03,12/12/2025,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by position. Election Date General election of board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Positions 1, 3, 6, and 7 The election for positions 1, 3, 6, and 7 shall be held in 2028, 2032, 2036, and in four-year intervals thereafter. Positions 2, 4, and 5 The election for positions 2, 4, and 5 shall be held in 2026, 2030, 2034, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the position.",at_large_by_position,ok
1171,230908,UNION GROVE ISD,https://pol.tasb.org/PolicyOnline?key=1171,BBB(LOCAL)-X,LDU 2020.01,4/7/2020,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be by place. Election Date General election of Board members shall be on the November uniform election date. Terms and Election Schedule Board members shall be elected for four-year terms, with elections conducted biennially, as follows: Places 1, 2, 4, and 5 The election for places 1, 2, 4, and 5 shall be held in 2022, 2026, 2030, and in four-year intervals thereafter. Places 3, 6, and 7 The election for places 3, 6, and 7 shall be held in 2020, 2024, 2028, and in four-year intervals thereafter. Method of Voting Plurality To be elected, a candidate must receive more votes than any other candidate for the place.",at_large_by_position,ok
1172,231901,MCCAMEY ISD,https://pol.tasb.org/PolicyOnline?key=1172,BBB(LOCAL)-X,UPDATE 120,12/20/2022,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be a combination of at large and by single-member districts. Election Date General election of board members shall be on the May uniform election date. Terms and Election Schedule At Large Two Board members shall be elected at large for three-year terms, with elections conducted annually, as follows: The election of one Board member shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. The election of one Board member shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Single-Member Districts Five Board members shall be elected by single-member districts for three-year terms, with elections conducted annually, as follows: Districts 1, 3, and 4 The election for single-member district numbers 1, 3, and 4 shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. District 5 The election for single-member district number 5 shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. District 2 The election for single-member district number 2 shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. Method of Voting At Large Plurality The at-large candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected. Single-Member Districts Plurality To be elected, a single-member district candidate must receive more votes than any other candidate for the single-member district.",hybrid_smd_and_at_large,ok
1173,231902,RANKIN ISD,https://pol.tasb.org/PolicyOnline?key=1173,BBB(LOCAL)-X,UPDATE 120,12/21/2022,"Membership The Board shall consist of seven members. Method of Election Election of Board members shall be at large. Election Date General election of Board members shall be on the May uniform election date. Terms and Election Schedule Board members shall be elected for three-year terms, with elections conducted annually, as follows: The election of three Board members shall be held in 2023, 2026, 2029, and in three-year intervals thereafter. The election of two Board members shall be held in 2024, 2027, 2030, and in three-year intervals thereafter. The election of two Board members shall be held in 2025, 2028, 2031, and in three-year intervals thereafter. Method of Voting Plurality The candidates receiving the highest number of votes for the number of seats with expiring terms shall be elected.",at_large,ok
